PersonId,MetricDate,Add content to presentation actions taken,Chat (Copilot in Excel) prompts submitted,Chat (Copilot in PowerPoint) prompts submitted,Chat (Copilot in Word) prompts submitted,Compose chat message actions taken using Copilot in Teams,Copilot actions taken in Copilot chat (work),Copilot actions taken in Excel,Copilot actions taken in Outlook,Copilot actions taken in Powerpoint,Copilot actions taken in Teams,Copilot actions taken in Word,Copilot Chat (web) in Excel prompts submitted,Copilot Chat (web) in PowerPoint prompts submitted,Copilot Chat (web) in Word prompts submitted,Copilot Chat (web) prompts submitted,Copilot Chat (Web) prompts submitted in Outlook,Copilot Chat (Web) prompts submitted in Teams,Copilot chat (work) enabled days,Copilot Chat (work) in Excel prompts submitted,Copilot Chat (work) in PowerPoint prompts submitted,Copilot Chat (work) in Word prompts submitted,Copilot chat (work) prompts submitted,Copilot Chat (work) prompts submitted in Outlook,Copilot Chat (work) prompts submitted in Teams,Copilot Chat prompts submitted (without Copilot license),Copilot Chat prompts submitted in Copilot app (without Copilot license),Copilot Chat prompts submitted in Edge (without Copilot license),Copilot Chat prompts submitted in Excel (without Copilot license),Copilot Chat prompts submitted in Outlook (without Copilot license),Copilot Chat prompts submitted in PowerPoint (without Copilot license),Copilot Chat prompts submitted in Teams (without Copilot license),Copilot Chat prompts submitted in Word (without Copilot license),Copilot enabled days for Intelligent Search,Copilot enabled days for Power Platform connectors,Copilot enabled days for Productivity App,Copilot enabled days for Teams,Create Excel formula actions taken using Copilot,Create presentation actions taken using Copilot,Days of active Copilot Chat (web) usage,Days of active Copilot chat (work) usage,Days of active Copilot Chat usage (without Copilot license),Days of active Copilot Chat usage in Copilot app (without Copilot license),Days of active Copilot Chat usage in Edge (without Copilot license),Days of active Copilot Chat usage in Excel (without Copilot license),Days of active Copilot Chat usage in Outlook (without Copilot license),Days of active Copilot Chat usage in PowerPoint (without Copilot license),Days of active Copilot Chat usage in Teams (without Copilot license),Days of active Copilot Chat usage in Word (without Copilot license),Days of active Copilot usage in Excel,Days of active Copilot usage in Loop,Days of active Copilot usage in OneNote,Days of active Copilot usage in Outlook,Days of active Copilot usage in Powerpoint,Days of active Copilot usage in Teams,Days of active Copilot usage in Word,Draft Word document actions taken using Copilot,Email coaching actions taken using Copilot,Excel analysis actions taken using Copilot,Excel formatting actions taken using Copilot,Generate email draft actions taken using Copilot in Outlook,Intelligent recap actions taken,Meeting hours recapped by Copilot,Meeting hours summarized by Copilot in Teams,Meetings recapped by Copilot,Number of weeks active in Copilot Chat (most recent 28 days),Number of weeks active in Microsoft 365 Copilot (most recent 28 days),Returning Copilot Chat user (most recent and prior 28 days),Returning Copilot Chat user (most recent and prior 7 days),Returning Microsoft 365 Copilot user (most recent and prior 28 days),Returning Microsoft 365 Copilot user (most recent and prior 7 days),Rewrite text actions taken using Copilot in Word,Summarize chat actions taken using Copilot in Teams,Summarize email thread actions taken using Copilot in Outlook,Summarize meeting actions taken using Copilot in Teams,Summarize presentation actions taken using Copilot in PowerPoint,Summarize Word document actions taken using Copilot in Word,Total chat conversations summarized by Copilot in Teams,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Total emails sent using Copilot in Outlook,Total Meeting hours summarized or recapped by Copilot,Total meetings summarized by Copilot in Teams,Total meetings summarized or recapped by Copilot,Visualize as table actions taken using Copilot in Word,Organization,FunctionType
e626522f-48ae-4af2-b058-38e4c1af4852,11/16/25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,Oakfield Advisory Works,Security Engineering
859c199d-6934-421d-83ad-a4d7dd95e670,12/21/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Granitebay Productivity Loft,Support Services
2b94c2fe-91e0-44cb-bb87-e4c9002b98c9,8/31/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,Sunpeak Delivery Base,Security Engineering
24eb3f55-8dc8-47c6-86c2-63e67c350339,11/16/25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,Harborline Collaboration Hub,Security Engineering
1533b05a-d048-437b-a69f-c087497190ab,12/14/25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Support Services
fb71a1d1-509a-44fe-92aa-9814400ad320,12/14/25,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.267768,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,Maplecore Experience Lab,Sales Enablement
0eb8fe76-2e5a-4b0f-9ae0-c08ca259656d,12/14/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Maplecore Experience Lab,Data Platform
81a03982-cb2a-4b55-969a-59776c00ed26,11/2/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,11,0,0,0,0,0,Riverside Cloud Atelier,Sales Enablement
93469261-42af-4465-a957-912c466a077f,10/5/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,11,0,0,0,0,0,Riverside Cloud Atelier,Data Platform
1a8c4c66-72ab-44ca-9a16-54ce7389fe04,12/7/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Cloud Operations
c7683589-8819-4142-95f0-9153b1261c91,11/16/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Riverside Cloud Atelier,Sales Enablement
b83ff731-8783-4f97-92d0-08251f0d5f96,1/18/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,Sunpeak Delivery Base,Security Engineering
8c177c03-0904-4d34-83ef-b763551db284,8/24/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,Aurora Point Campus,Security Engineering
c0894059-377e-4af0-8766-857213ca2d72,11/9/25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,Pinecrest Innovation Yard,Sales Enablement
20ab027c-e94c-4ad3-850d-7d42e8e198c6,10/19/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Automation Practice
52a53350-7cc9-4a97-ab04-b229bba5626d,8/17/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,Granitebay Productivity Loft,Workplace Strategy
0c81e9fa-ee8d-41e9-8eff-c0ab3465754d,8/10/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,Granitebay Productivity Loft,Support Services
7f961d6f-5e35-4b6d-90cc-a16529554143,12/7/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Automation Practice
587c1fa9-5711-48e3-b4e6-b6c80df9ac42,11/9/25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,Harborline Collaboration Hub,Consulting Delivery
e11c2a65-d950-40eb-843a-32b93ab2a3e1,10/19/25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0,Northforge Operations Studio,Support Services
fdf92e1c-0aa2-4ff0-ba14-a103a8d72bfc,1/11/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,Mariner Data House,Support Services
07c2ece3-dc7d-4129-9a64-dac03da464f8,9/28/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.659853,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Aurora Point Campus,Support Services
c8c08526-585f-4287-a9e3-a94cef3937bc,9/21/25,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,65,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Riverside Cloud Atelier,Data Platform
5b68aef7-29e1-4548-9951-2b382b2b5f89,12/28/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Consulting Delivery
998cf282-8e3b-4c1c-a50c-c491ee97a116,11/30/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,Pinecrest Innovation Yard,Automation Practice
1ea42e29-5cb6-4cfa-a6ff-b5d8b925cefa,10/19/25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,Sunpeak Delivery Base,Support Services
3707bc61-28e0-484c-a5d8-6f0ee30517cf,10/5/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,0,1,0,Riverside Cloud Atelier,Workplace Strategy
6d06adb0-cbff-4fa6-8dd6-7104821804ce,8/31/25,0,0,0,0,0,33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.279385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,8,0,0,0,0,0,0,Bluehaven Service Arena,Automation Practice
5e60d578-46ce-4dd4-861f-0096733e2c19,11/2/25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Sales Enablement
b178fdc5-b903-421a-ac5c-fe41f8830f7b,10/5/25,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Automation Practice
e5df3e1e-1499-4685-b00b-ddc3571b9872,8/31/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,Riverside Cloud Atelier,Security Engineering
b9c808ec-4d97-4130-bdd6-bbc8b36973a3,12/7/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,Granitebay Productivity Loft,Support Services
c7182fe3-556f-4374-b304-8cb518143df6,10/19/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Workplace Strategy
f8b0a403-fc7f-4c44-8778-d72c2ddf2cd1,1/25/26,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Automation Practice
44f5a0a4-0b05-4b9c-b509-347168798e6b,9/14/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Northforge Operations Studio,Automation Practice
1d70158b-396d-4c87-bcd3-1d44c5a8de1b,11/16/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0.74195,0,0,0,Maplecore Experience Lab,Sales Enablement
e534f32d-0b60-4d9a-8c1a-3df19ed4f6a4,11/9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Consulting Delivery
a6ea6f5c-5631-4e66-863e-f4a52308e054,2/1/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,Mariner Data House,Automation Practice
b4e5d046-2ec7-4859-966a-9b4cccf21493,8/31/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,7,0,0,0,0,0,Harborline Collaboration Hub,Cloud Operations
bc3925fc-e11f-4dfc-9a10-6da1b71fc20e,8/17/25,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,Northforge Operations Studio,Automation Practice
5635d1f6-7515-476e-b8d2-5ccdd5213b02,2/1/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aurora Point Campus,Data Platform
2824d0c0-b2bc-4b9e-85e2-dd53004d0709,1/25/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Pinecrest Innovation Yard,Security Engineering
886c1bb4-5ec9-42df-ab83-34801982b215,10/19/25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Security Engineering
43f857c6-1818-4247-ae12-ffd51bdee564,8/31/25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Workplace Strategy
f7d88ddd-a186-4a5d-9b3a-7ef54db0eccd,12/7/25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Maplecore Experience Lab,Automation Practice
889c2b87-f8d3-4346-bce3-c55fd9e2c7a7,1/4/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,Riverside Cloud Atelier,Workplace Strategy
95d586b9-0b9c-4bad-9c5c-34cbf2072046,8/3/25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,Riverside Cloud Atelier,Consulting Delivery
7f51e1ba-e6a5-4650-a407-ff539c1f6703,12/7/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aurora Point Campus,Cloud Operations
d20c0bb9-bf40-4f47-b25c-087ab44772aa,9/7/25,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Bluehaven Service Arena,Support Services
a6206762-56c8-45de-b0d1-d43b554c57be,11/23/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Skybridge Productivity Center,Consulting Delivery
905c743f-4b26-4926-8bdf-1cde36a0104c,8/31/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,10,0,0,0,0,0,Skybridge Productivity Center,Workplace Strategy
a71e69cc-5fbf-429a-83ad-ecf91734f45a,8/24/25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.455533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Consulting Delivery
2cb5f0b0-eb8d-4099-b229-77bc2dc50ca7,9/7/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Support Services
8da54cf0-11b2-4057-add5-0d8e4cf29e6c,8/3/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Sunpeak Delivery Base,Support Services
0cb4274d-7bce-45b1-bf3e-9920b759b2ab,10/19/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Oakfield Advisory Works,Security Engineering
