PersonId,MetricDate,Copilot Chat (work) in Word prompts submitted,Copilot Chat (work) in PowerPoint prompts submitted,Copilot Chat (work) in Excel prompts submitted,Copilot Chat (web) in Word prompts submitted,Copilot Chat (web) in PowerPoint prompts submitted,Copilot Chat (web) in Excel prompts submitted,Meetings recapped by Copilot,Meeting hours recapped by Copilot,Copilot Chat (Web) prompts submitted in Outlook,Copilot Chat (Web) prompts submitted in Teams,Copilot Enabled User,Copilot Teams Enabled User,Copilot Productivity Apps Enabled User,Copilot Chat Enabled User,Days of active Copilot usage in Word,Days of active Copilot usage in Teams,Days of active Copilot usage in Powerpoint,Days of active Copilot usage in Outlook,Days of active Copilot usage in OneNote,Days of active Copilot usage in Loop,Days of active Copilot usage in Excel,Days of active Copilot chat (work) usage,Days of active Copilot Chat (web) usage,Copilot enabled days for Teams,Copilot enabled days for Productivity App,Copilot enabled days for Power Platform connectors,Copilot enabled days for Intelligent Search,Copilot Chat (work) prompts submitted in Teams,Copilot Chat (work) prompts submitted in Outlook,Copilot chat (work) enabled days,Copilot assisted hours,Copilot actions taken in Word,Copilot actions taken in Teams,Copilot actions taken in Powerpoint,Copilot actions taken in Excel,Copilot actions taken in Outlook,Copilot actions taken in Copilot chat (work),Intelligent recap actions taken,Copilot Chat (web) prompts submitted,Visualize as table actions taken using Copilot in Word,Chat (Copilot in Word) prompts submitted,Add content to presentation actions taken,Organize presentation actions taken,Chat (Copilot in PowerPoint) prompts submitted,Chat (Copilot in Excel) prompts submitted,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Summarize meeting actions taken using Copilot in Teams,Total meetings summarized by Copilot in Teams,Meeting hours summarized by Copilot in Teams,Summarize chat actions taken using Copilot in Teams,Compose chat message actions taken using Copilot in Teams,Total chat conversations summarized by Copilot in Teams,Attended meetings,Meetings,Meeting hours,Uninterrupted hours,Small meeting hours,Multitasking hours,Conflicting meeting hours,Chats sent,Total emails sent using Copilot in Outlook,Summarize email thread actions taken using Copilot in Outlook,Email coaching actions taken using Copilot,Generate email draft actions taken using Copilot in Outlook,Emails sent,Summarize Word document actions taken using Copilot in Word,Summarize presentation actions taken using Copilot in PowerPoint,Create presentation actions taken using Copilot,Rewrite text actions taken using Copilot in Word,Draft Word document actions taken using Copilot,Excel analysis actions taken using Copilot,Create Excel formula actions taken using Copilot,Excel formatting actions taken using Copilot,Copilot chat (work) prompts submitted,Organization,CountryOrRegion,Domain,WeekendDays,IsActive
06afa64d-9dac-4ba0-9a9e-e3c1497b42e6,12/21/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,8,0,0,0,0,0,0,1.605224,6.489095,3.559216,1.010413,0,0.814248,0,138,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Aurora Point Campus,Nordhaven,aurora.nordcloud.example,"[SATURDAY, SUNDAY]",FALSE
095c3df2-434a-484e-8f8d-39f6360407ac,8/17/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,8,0,4,8,0.47885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,3.752665,0,0.450831,5.769518,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SATURDAY, SUNDAY]",TRUE
3f82ab00-9956-413b-ab04-56221045d61a,8/3/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,5,7,6,0,0,7,0,0,6,0,0,0,5,2,0,0,0,0,0,0,0,844,2,8,0,0,0,0,0,0,0,15.502066,6.511827,17.761118,8.765784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SUNDAY, SATURDAY]",TRUE
079a0893-6114-4dd2-b20f-2919ccfd5609,1/12/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,8,6,9,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,88,7,6,0,0,0,0,0,0,0,0,3.367718,17.745764,4.771066,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,3,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[FRIDAY, SATURDAY]",TRUE
fb8d10ea-82f1-4d23-b8ed-a9454f77ed42,1/26/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,11,11,8,6,13,0,9,0.096846,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,15.383051,12.875342,0,0,0.827749,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[FRIDAY, SATURDAY]",TRUE
5345f945-81d5-42e3-ace9-c3bfab3e0dfd,6/15/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,8,6,0,7,0,0,6,2.510549,0,18,0,0,7,0,0,0,0,0,0,0,0,0,26,0,9,0,0,0,0,0,0,11.782632,18.587993,15.605393,3.23478,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[FRIDAY, SATURDAY]",TRUE
86ba2080-8e66-4fd7-ab6b-f371e0060682,2/23/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,4.506936,0,0,29.900344,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[FRIDAY, SATURDAY]",TRUE
fbe00f2f-3cbc-4ccb-8285-74d328f37976,2/16/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,7,0,0,0,0,0,0,6.692695,28.116908,13.6226,0,1.871306,2.46332,0.40395,30,0,0,0,0,53,0,0,0,0,0,0,0,0,5,Mariner Data House,Solstrand,mariner.solstrand.example,"[FRIDAY, SATURDAY]",FALSE
62ef746c-0ca2-452f-88cb-56b29758faea,9/14/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,6,11,11,5,0,0,7,0.119934,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10.416299,0,0.85172,81.332362,19.917084,0.018523,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[FRIDAY, SATURDAY]",TRUE
f9eb61bd-6718-4c27-b4ff-b532996c0659,3/16/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,7,5,10,8,0,0,0,0.122936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,9,0,0,0,0,0,0,0,31.825084,1.621621,26.709656,4.824846,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aurora Point Campus,Nordhaven,aurora.nordcloud.example,"[SATURDAY, SUNDAY]",TRUE
ea6af637-24b2-4f34-aa25-ca96d9c5e863,12/29/24,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5,0,0,0,0,0,0,0,11,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.425349,6.8366,0.976562,0,4.670766,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[SUNDAY, SATURDAY]",TRUE
202ab238-9215-4ead-9608-f9c22a56b210,11/9/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,1,0,0,10,10,7,0,0,0,8,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8.403857,4.45893,0,10.385526,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[SUNDAY, SATURDAY]",TRUE
b3e8b50f-f3f9-4b56-818b-3776d6fd6890,10/5/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,4,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,16.94238,0,14.884742,0,1.584948,0.078803,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SATURDAY, SUNDAY]",TRUE
cc35ec0c-ebb3-464e-8012-beb87ad76a76,8/10/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,2,0,7,10,8,5,0,0,9,0.132829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.418365,0,21.872388,9.468785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aurora Point Campus,Nordhaven,aurora.nordcloud.example,"[FRIDAY, SATURDAY]",TRUE
4db0138d-7ed4-4b28-9fc7-ddf6802841ac,5/25/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,8,9,9,8,0,0,8,0.076605,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2.261449,0,13.315469,5.089236,0.621093,0.309872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[SATURDAY, SUNDAY]",TRUE
6ff001f7-6dd9-4f4a-85ff-9fdd8e620bd6,2/23/25,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,7,0,0,0,0,0,0,0,0,6,0,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,11,0,0,0,0,0,0,0,8.032004,16.710318,8.609456,1.308645,0,0,87,0,0,0,0,60,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SATURDAY, SUNDAY]",TRUE
fb30bddb-2e30-4b86-a22a-36c14fd22b21,8/3/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,5,8,6,7,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,5,7,0,0,0,0,0,0,17.17321,0,2.782053,9.782466,8.154901,0.240138,0,94,0,0,0,0,62,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SUNDAY, SATURDAY]",TRUE
8d193804-d134-4361-ac8a-22b1471cc9f7,12/29/24,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,6,10,0,8,0,0,6,0.612508,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,9.552074,0,12.764159,0,0,0,296,0,0,0,0,27,0,0,0,0,0,0,0,0,7,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[FRIDAY, SATURDAY]",TRUE
807ee83b-cada-436c-a695-acbf315b45cf,3/16/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,1,0,9,9,6,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,30.433938,21.013193,16.971561,0,0,0,95,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SATURDAY, SUNDAY]",TRUE
0156b972-a853-436e-8f04-537552653d46,8/31/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,10,10,10,7,0,0,8,0.79169,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0.735985,21.037783,1.047991,33.42363,0,0,0,109,0,0,0,0,27,0,0,0,0,0,0,0,0,1,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SUNDAY, SATURDAY]",TRUE
bc444d71-b9bd-4273-a854-43bde601cb73,3/16/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6,9,0,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,1.350756,9.290157,47.651631,13.147328,11.276443,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[SATURDAY, SUNDAY]",TRUE
413ef691-ec61-4af8-ae25-efc3be9f0e92,2/16/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,6,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,11.708922,2.775658,37.573577,26.583202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SUNDAY, SATURDAY]",TRUE
9b845a5a-bd56-4c0e-8359-7c9be4924f21,5/4/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,10,7,8,7,0,0,8,0.256448,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.378481,12.794577,15.515521,87.746088,0.742916,0.237339,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[SUNDAY, SATURDAY]",FALSE
4b243fc3-4686-4f4d-aa14-2893998cc7fe,5/18/25,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,6,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.324576,16.605643,21.428481,3.880068,0,0,43,0,0,0,0,19,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SUNDAY, SATURDAY]",TRUE
c1dcfc99-30fb-42cc-9f25-01d45e825d69,8/3/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,11,8,0,0,6,4.913685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4,10,0,0,0,0,0,0,0,10.823413,0,9.539268,0,0.427441,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Northforge Operations Studio,Terralis,northforge.terralis.example,"[SUNDAY, SATURDAY]",TRUE
291a802b-ea95-4643-a050-6f90cea8427a,12/29/24,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,10,7,0,8,0,0,7,0.295887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,22.971659,7.475647,0.014692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SATURDAY, SUNDAY]",TRUE
c024661d-a2d2-479d-8b92-8276be4a3acb,3/16/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,6,7,8,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.281652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[SUNDAY, SATURDAY]",TRUE
da72a46f-c11b-4e52-93b4-820ece909a34,9/21/25,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,8,7,11,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0.289499,31.606948,8.950236,0,0,169,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[FRIDAY, SATURDAY]",FALSE
78e024f2-0344-4eee-81e2-fc805461e0a8,4/13/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,7,9,0,0,0,7,0,0,6,0,0,0,9,15,0,0,0,0,0,0,0,124,3,8,0,0,0,0,0,0,0,4.565794,4.077066,0,1.985399,0.55786,0,22,0,0,0,0,17,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[FRIDAY, SATURDAY]",TRUE
35537627-6152-4a2b-8522-ecde6288e37e,11/30/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,9,6,0,9,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,8.296837,8.942924,0,0,0,0,0,8,0,0,0,0,26,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[FRIDAY, SATURDAY]",FALSE
ceb64140-86db-4447-ae0d-119216c72433,1/11/26,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6,10,9,10,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,47,0,5,0,0,0,0,0,0,0,6.495561,1.959493,21.089486,0.751458,0,0.101884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SUNDAY, SATURDAY]",TRUE
156e01a4-9d76-4f1d-b63a-7fb5c14372bb,3/9/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,8,5,8,0,0,6,3.083402,0,0,0,0,0,0,23,0,0,0,0,0,0,0,65,4,0,0,0,0,0,0,0,0,10.215781,0,30.271941,0,0.028254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SATURDAY, SUNDAY]",FALSE
3cee96f3-25b7-4cd8-8030-46c047ee42c5,11/2/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,9,10,7,10,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.666504,0,51.098873,5.472277,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[FRIDAY, SATURDAY]",TRUE
a212bb34-b891-4f7e-8d9e-f9fedb4fe413,10/12/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,11,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,2.028429,10.756497,0,18.777737,0,0,0,32,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[FRIDAY, SATURDAY]",FALSE
e9d14b42-b1c3-4b63-b0a6-f8f9a8d6f816,8/3/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,9,8,0,6,0,0,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15.677337,3.223177,0,0,0.010339,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[FRIDAY, SATURDAY]",FALSE
2b6d16e3-6af1-4302-b1d6-800c08a847d5,1/4/26,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,9,6,7,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,17.952924,0,70.635124,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SUNDAY, SATURDAY]",TRUE
fe2e9695-2602-459e-b0e7-5c99b44c19e5,3/16/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,0,0,0,0,0,7,0,8,10,9,0,0,0,8,2.105033,0,2,0,0,0,2,5,0,0,0,0,0,0,0,18,0,10,0,0,0,0,0,0,0,1.075531,0,17.828418,3.816114,0,0,84,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SATURDAY, SUNDAY]",TRUE
6496ee9d-bb91-4ce9-a932-777e0573870a,6/22/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,6,9,11,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,5.757212,13.493341,0,0.923561,0,197,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[FRIDAY, SATURDAY]",TRUE
e2e8ceb1-9be4-44fb-b802-61a92079e59e,1/5/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,10,5,7,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.327907,17.101794,0,0.148924,0,20,0,0,0,0,27,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[FRIDAY, SATURDAY]",TRUE
e33fcad6-780a-437d-a99d-7f91b66c1d95,10/5/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,3,0,0,0,10,7,6,10,5,0,0,0.370012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,4.052457,9.267799,0,8.24216,0,0,83,0,0,0,0,32,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[SATURDAY, SUNDAY]",TRUE
ccca9540-731d-4559-b945-ab60f4a36d66,4/20/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,0,9,7,11,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,10,0,0,0,0,0,0,1.43536,4.422211,8.688248,2.259993,0,0.03545,0,312,0,0,0,0,28,0,0,0,0,0,0,0,0,1,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[SATURDAY, SUNDAY]",TRUE
fa8feedd-0a6a-4ef3-8687-9d349ad06221,8/24/25,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,9,0,11,0,0,6,0,0,32,0,0,0,8,0,0,0,0,0,0,0,0,24,0,7,0,0,0,0,0,0,1.274061,12.489731,0,65.528121,0,0,0,121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SUNDAY, SATURDAY]",TRUE
5b6ba2ca-8db0-47e0-bfeb-7886864cf776,5/25/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,9,0,6,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,9,0,0,0,0,0,0,0,11.045525,0,13.745654,0,0.155482,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[SATURDAY, SUNDAY]",TRUE
9f0bc176-08ea-4a4c-ace3-f88713ded065,2/1/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,5,1,0,5,0.124003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0.91788,4.923952,66.021787,34.214434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[SATURDAY, SUNDAY]",TRUE
1553182d-e6cb-4de8-b2c3-dded6c0e4030,3/16/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,11,6,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,5.170476,4.055274,3.949167,7.533092,0,0,4,0,0,0,0,178,0,0,0,0,0,0,0,0,0,Aurora Point Campus,Nordhaven,aurora.nordcloud.example,"[FRIDAY, SATURDAY]",TRUE
d403d389-b63f-46e8-9644-3f481398cd5b,7/6/25,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,10,0,6,10,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,4.105019,0,0,14.702049,0,1.567169,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SUNDAY, SATURDAY]",TRUE
ffb0f2e8-a3d5-4286-86b5-1cf949ead7a3,1/19/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.447481,7.33997,2.980359,3.249651,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SATURDAY, SUNDAY]",TRUE
a85be625-9a96-4347-a0ed-ada3a467fef8,10/26/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6,8,6,5,0,0,0,0.761304,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.47829,2.934522,0,8.31134,0.632463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SUNDAY, SATURDAY]",TRUE
94d8fb8c-1207-498a-8dae-331855ef21db,3/30/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,11,6,8,8,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14.313973,11.92854,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SUNDAY, SATURDAY]",TRUE
55368bad-dc3a-4842-8130-45fd6071f1fb,8/3/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,10,9,10,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,12.708164,0,0.860196,4.363539,2.213694,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SATURDAY, SUNDAY]",TRUE
d845c1ad-6ede-4873-9b6f-f3fb06193b0d,1/4/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,9,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,11.58913,3.041448,16.879158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[FRIDAY, SATURDAY]",TRUE
